uuid,name,bic,url,adapter_id,bank_code,idp_url,aspsp_sca_approaches,protocol_type
c6cfde8c-a6cf-4a5a-99f6-1916c65895c0,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB425,,hbci-deutsche-bank-adapter,42070024,,,HBCI
3bffb2c9-20dc-4241-8617-c339b89ff5b9,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB421,,hbci-deutsche-bank-adapter,42070024,,,HBCI
20969d86-2879-4818-a1cb-442a8ec6665a,HBCI Deutsche Bank Gelsenkirchen,DEUTDEDE420,,hbci-deutsche-bank-adapter,42070062,,,HBCI
5eea30c1-cffc-4588-9a2c-2a64f792cf06,HBCI Deutsche Bank Gladbeck,DEUTDEDE384,,hbci-deutsche-bank-adapter,42070062,,,HBCI
49579a33-3dee-4b5d-83df-db316417986f,HBCI Deutsche Bank Bottrop,DEUTDEDE422,,hbci-deutsche-bank-adapter,42070062,,,HBCI
261c6263-c43e-40c2-a39a-e05696acb25f,HBCI Deutsche Bank Dorsten,DEUTDEDE424,,hbci-deutsche-bank-adapter,42070062,,,HBCI
977b84a3-8e10-423f-af40-0c141506addd,HBCI Deutsche Bank Datteln,DEUTDEDE423,,hbci-deutsche-bank-adapter,42070062,,,HBCI
e8da3404-7728-462b-bde4-4a42e86a47fe,HBCI Deutsche Bank Marl Westf,DEUTDEDE425,,hbci-deutsche-bank-adapter,42070062,,,HBCI
c8945a43-8481-4e0b-8036-defa37adc0b6,HBCI Deutsche Bank Herten Westf,DEUTDEDE426,,hbci-deutsche-bank-adapter,42070062,,,HBCI
97f021cc-829a-40b1-ba3b-aea143ccc96b,HBCI Deutsche Bank Recklinghause,DEUTDEDE421,,hbci-deutsche-bank-adapter,42070062,,,HBCI
d180f532-681b-4d2a-b9a2-5052d7e0c630,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB428,,hbci-deutsche-bank-adapter,42870024,,,HBCI
0bd692d2-4b0a-475b-9f75-496c20309230,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB429,,hbci-deutsche-bank-adapter,42870024,,,HBCI
f24cd40e-267d-466d-9c80-fe4c4720bad2,HBCI Deutsche Bank Bocholt,DEUTDE3B428,,hbci-deutsche-bank-adapter,42870077,,,HBCI
33182c46-6445-4bc9-9fa2-7bd26f4d6385,HBCI Deutsche Bank Borken Westf,DEUTDE3B429,,hbci-deutsche-bank-adapter,42870077,,,HBCI
d84d56eb-ca6f-499b-b495-ce229dfd859c,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB430,,hbci-deutsche-bank-adapter,43070024,,,HBCI
1ddcd4e0-27da-431d-a3c8-e2903597e497,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB433,,hbci-deutsche-bank-adapter,43070024,,,HBCI
ae1a2ddd-c246-4acf-bda4-439ef9d273e2,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB432,,hbci-deutsche-bank-adapter,43070024,,,HBCI
dd3a43b3-192e-4179-9c03-a4cdff91a9e5,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB434,,hbci-deutsche-bank-adapter,43070024,,,HBCI
21bca134-4779-45e1-bb62-6189f103e8a6,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB431,,hbci-deutsche-bank-adapter,43070024,,,HBCI
e879f2aa-769e-4b79-b53a-f5a6ea0aebe5,HBCI Deutsche Bank Bochum,DEUTDEDE430,,hbci-deutsche-bank-adapter,43070061,,,HBCI
4a429531-6d1d-4c51-a50c-86d72aa33f72,HBCI Deutsche Bank Hattingen,DEUTDEDE433,,hbci-deutsche-bank-adapter,43070061,,,HBCI
85ec7e85-186e-4d4e-85b6-59197a58c48c,HBCI Deutsche Bank Sprockhövel,DEUTDEDE434,,hbci-deutsche-bank-adapter,43070061,,,HBCI
9edd6f40-b826-40aa-8d8f-fa91ce013083,HBCI Deutsche Bank Herne,DEUTDEDE432,,hbci-deutsche-bank-adapter,43070061,,,HBCI
63353b3e-a9c7-416d-b620-e47b4d139d8b,HBCI Deutsche Bank Witten,DEUTDEDE431,,hbci-deutsche-bank-adapter,43070061,,,HBCI
f05c1658-bb11-4a8f-a783-9a5154cbff25,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB440,,hbci-deutsche-bank-adapter,44070024,,,HBCI
42084fd8-5464-4883-8ff6-c926fe796831,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB441,,hbci-deutsche-bank-adapter,44070024,,,HBCI
92eb06d5-7df9-4de7-a4e5-11b3e4111bdf,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB442,,hbci-deutsche-bank-adapter,44070024,,,HBCI
d6b37708-4ff7-4752-b13e-260877e37038,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB444,,hbci-deutsche-bank-adapter,44070024,,,HBCI
f4544c2b-d1ed-47e1-a23a-8d1eeae2bc0b,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB443,,hbci-deutsche-bank-adapter,44070024,,,HBCI
cbf0d2db-b165-4dc7-a746-750cf31f9233,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB447,,hbci-deutsche-bank-adapter,44070024,,,HBCI
a8b8b426-ec6e-4e13-85d4-1e8e7407a0fd,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB448,,hbci-deutsche-bank-adapter,44070024,,,HBCI
c91b38ef-436e-4597-8baa-cb08f08244ec,HBCI Deutsche Bank Dortmund,DEUTDEDE440,,hbci-deutsche-bank-adapter,44070050,,,HBCI
ddb2fa96-874a-41c3-ac36-3bfc424fe713,HBCI Deutsche Bank CastropRauxel,DEUTDEDE441,,hbci-deutsche-bank-adapter,44070050,,,HBCI
d9fd5513-8bdb-47a7-afd7-e5f1c37277a2,HBCI Deutsche Bank Lünen,DEUTDEDE442,,hbci-deutsche-bank-adapter,44070050,,,HBCI
3cdc9e15-474d-494d-8dc7-c38f6ba78eb6,HBCI Deutsche Bank Unna,DEUTDEDE443,,hbci-deutsche-bank-adapter,44070050,,,HBCI
967efdd8-ed29-4da0-a4dc-3672fd0a6ca4,HBCI Deutsche Bank Schwerte,DEUTDEDE444,,hbci-deutsche-bank-adapter,44070050,,,HBCI
bc6409d0-c95d-47ad-8a66-40419ceced2b,HBCI Deutsche Bank Waltrop,DEUTDEDE447,,hbci-deutsche-bank-adapter,44070050,,,HBCI
f289c092-9522-4b29-b384-2095fd4719b0,HBCI Deutsche Bank Werne Lippe,DEUTDEDE448,,hbci-deutsche-bank-adapter,44070050,,,HBCI
ad218109-aa07-45b3-bd7a-0194bebd49e1,HBCI Deutsche Bank Iserlohn,DEUTDEDW445,,hbci-deutsche-bank-adapter,44570004,,,HBCI
63dcae3a-47f1-4236-b7ec-a033ce73adbc,HBCI Deutsche Bank Altena Westf,DEUTDEDW446,,hbci-deutsche-bank-adapter,44570004,,,HBCI
79f7078b-28df-46e4-a78d-c8e369f6841d,HBCI Deutsche Bank Menden Sauerl,DEUTDEDW447,,hbci-deutsche-bank-adapter,44570004,,,HBCI
722af8bc-d93d-4019-b6b2-0d6bc464d462,HBCI Deutsche Bank Hemer,DEUTDEDW444,,hbci-deutsche-bank-adapter,44570004,,,HBCI
1710ca71-886a-4e70-a1b6-d9e679b2e2b7,HBCI Deutsche Bank Plettenberg,DEUTDEDW449,,hbci-deutsche-bank-adapter,44570004,,,HBCI
82b3bb1d-c57a-4c31-a9c4-a4ffce16bd03,HBCI Deutsche Bank Werdohl,DEUTDEDW443,,hbci-deutsche-bank-adapter,44570004,,,HBCI
4f5698b9-ef1b-403e-80bc-9082ee9d25de,HBCI Deutsche Bank Neuenrade,DEUTDEDW448,,hbci-deutsche-bank-adapter,44570004,,,HBCI
4ad9412d-2492-49b6-9e73-1a78833d617d,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB445,,hbci-deutsche-bank-adapter,44570024,,,HBCI
f960f8e2-364a-4ffb-a298-7496cc72b99f,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB446,,hbci-deutsche-bank-adapter,44570024,,,HBCI
4f3ba8da-a360-4302-a78d-63ff6d27a5d4,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB954,,hbci-deutsche-bank-adapter,44570024,,,HBCI
19396533-9262-44f1-81df-33191ce67fb9,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB955,,hbci-deutsche-bank-adapter,44570024,,,HBCI
a4ff7b7f-c27a-4f94-ad53-1190d9b821ae,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB956,,hbci-deutsche-bank-adapter,44570024,,,HBCI
60bec4cd-f657-40ce-aef6-b71cdbdd3c29,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB449,,hbci-deutsche-bank-adapter,44570024,,,HBCI
441f138d-e13a-4dac-8bef-b19f0b59d50f,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB953,,hbci-deutsche-bank-adapter,44570024,,,HBCI
b61bb865-09e6-4c6e-8d38-296afa45910d,HBCI Deutsche Bank Hagen,DEUTDEDW450,,hbci-deutsche-bank-adapter,45070002,,,HBCI
9f3cfb26-403d-40dd-9008-1b48c4ed7d67,HBCI Deutsche Bank Gevelsberg,DEUTDEDW454,,hbci-deutsche-bank-adapter,45070002,,,HBCI
7ebd35bf-b05f-4cb1-80bb-d057baf2ad39,HBCI Deutsche Bank Kierspe,DEUTDEDW456,,hbci-deutsche-bank-adapter,45070002,,,HBCI
56025ab4-e723-4fc3-befd-f0708acb345e,HBCI Deutsche Bank Herdecke Ruhr,DEUTDEDW453,,hbci-deutsche-bank-adapter,45070002,,,HBCI
7e9b302d-95e1-413e-b43f-cfcf52a730b2,HBCI Deutsche Bank Lüdenscheid,DEUTDEDW451,,hbci-deutsche-bank-adapter,45070002,,,HBCI
342bc741-e6a9-4bb0-bc54-2d9949abdc1e,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB450,,hbci-deutsche-bank-adapter,45070024,,,HBCI
09a78803-7ab9-4fe6-930a-f315ee0191fe,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB454,,hbci-deutsche-bank-adapter,45070024,,,HBCI
f3e135fa-6f4a-40ab-a727-a09fde36a66a,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB453,,hbci-deutsche-bank-adapter,45070024,,,HBCI
c74841f9-cb03-4779-9e39-8d1dda1671b5,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB456,,hbci-deutsche-bank-adapter,45070024,,,HBCI
0baeb4d8-1143-4f4a-b850-94d21e4d3edf,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB451,,hbci-deutsche-bank-adapter,45070024,,,HBCI
755221f6-7cb8-4b65-bb2a-63d9b22fe0ea,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB460,,hbci-deutsche-bank-adapter,46070024,,,HBCI
f879deb8-e6dd-4180-9c0e-725c112c0667,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB962,,hbci-deutsche-bank-adapter,46070024,,,HBCI
fe137f27-a4b1-44ba-83dc-e7871a3b0944,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB963,,hbci-deutsche-bank-adapter,46070024,,,HBCI
9c415a2d-8ffa-4677-811b-7065a1fe3940,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB463,,hbci-deutsche-bank-adapter,46070024,,,HBCI
e47f1a49-3ce4-4701-b2e0-6e1cca517357,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB469,,hbci-deutsche-bank-adapter,46070024,,,HBCI
9348cfe7-ce7f-4b40-aefc-60f92461e88b,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB466,,hbci-deutsche-bank-adapter,46070024,,,HBCI
5969780a-a7ae-4201-9719-e1bda29b6329,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB461,,hbci-deutsche-bank-adapter,46070024,,,HBCI
3ecc1d71-bd91-4f0b-b7da-bca9d9059afb,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB516,,hbci-deutsche-bank-adapter,46070024,,,HBCI
e9803249-47dc-4e7b-85d6-e4304e4c3bdd,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB470,,hbci-deutsche-bank-adapter,46070024,,,HBCI
b86e15c6-762e-4264-87a8-41b54c5eac76,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB967,,hbci-deutsche-bank-adapter,46070024,,,HBCI
8135d146-64c1-49d5-bde4-56642c57bbf2,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB471,,hbci-deutsche-bank-adapter,46070024,,,HBCI
f38f258c-dc96-48d5-8920-2d42e691476d,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB966,,hbci-deutsche-bank-adapter,46070024,,,HBCI
8d9edae9-0212-4aaa-a2b1-4ccac2893537,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB964,,hbci-deutsche-bank-adapter,46070024,,,HBCI
a1ca59f0-2f1b-42fc-9722-f0e90c76fbe0,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB465,,hbci-deutsche-bank-adapter,46070024,,,HBCI
899ba58a-9645-40c0-a6bc-bd8ccd1c4c7c,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB462,,hbci-deutsche-bank-adapter,46070024,,,HBCI
f5a3b6b7-51fa-44c2-9e99-2e4c5afda4a9,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB965,,hbci-deutsche-bank-adapter,46070024,,,HBCI
4a7bccea-0d33-4c69-8132-685019b6265a,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB464,,hbci-deutsche-bank-adapter,46070024,,,HBCI
eb0f3cc8-862e-4333-900f-82d8eaa3eb1d,HBCI Deutsche Bank Siegen,DEUTDEDK460,,hbci-deutsche-bank-adapter,46070090,,,HBCI
16f834ee-d51c-4145-af60-18e3ee78c98c,HBCI Deutsche Bank Biedenkopf,DEUTDEDK461,,hbci-deutsche-bank-adapter,46070090,,,HBCI
f1f899d7-32f7-43ed-afe6-b32fbf7b3fe1,HBCI Deutsche Bank Betzdorf Sieg,DEUTDEDK466,,hbci-deutsche-bank-adapter,46070090,,,HBCI
bd53a772-a422-469a-a944-dfc8d2016814,HBCI Deutsche Bank Bad Berleburg,DEUTDEDK463,,hbci-deutsche-bank-adapter,46070090,,,HBCI
95885956-a173-4961-a597-04e1a46e28a5,HBCI Deutsche Bank Dillenburg,DEUTDEDK516,,hbci-deutsche-bank-adapter,46070090,,,HBCI
1db03928-ea8e-4833-aaf5-a0c5a1aa6db4,HBCI Deutsche Bank Attendorn,DEUTDEDK468,,hbci-deutsche-bank-adapter,46070090,,,HBCI
c34ae6f3-95a4-46b4-834b-6cd1809e4485,HBCI Deutsche Bank Altenkirchen,DEUTDEDK467,,hbci-deutsche-bank-adapter,46070090,,,HBCI
61d82cae-707f-42c8-9cb8-bc46fc905622,HBCI Deutsche Bank Freudenberg W,DEUTDEDK470,,hbci-deutsche-bank-adapter,46070090,,,HBCI
9fa2ed2e-43ba-4ed3-b35e-360e04af5275,HBCI Deutsche Bank Neunkirc Sieg,DEUTDEDK465,,hbci-deutsche-bank-adapter,46070090,,,HBCI
1c4b0b74-a61d-439c-8c8c-eae5a935251e,HBCI Deutsche Bank Kreuztal,DEUTDEDK474,,hbci-deutsche-bank-adapter,46070090,,,HBCI
a294f642-dd58-43ed-a104-519b4f24a60c,HBCI Deutsche Bank Herborn Hess,DEUTDEDK471,,hbci-deutsche-bank-adapter,46070090,,,HBCI
970b2dad-169c-4a32-8787-8e79a571d015,HBCI Deutsche Bank Laasphe,DEUTDEDK469,,hbci-deutsche-bank-adapter,46070090,,,HBCI
ebf029f8-a301-4c54-b212-9ca077eb0808,HBCI Deutsche Bank Olpe Biggesee,DEUTDEDK462,,hbci-deutsche-bank-adapter,46070090,,,HBCI
89254c1b-3e3b-4501-bdc9-9acb8277c574,HBCI Deutsche Bank Schmallenberg,DEUTDEDK473,,hbci-deutsche-bank-adapter,46070090,,,HBCI
60b9f02f-6ba7-4008-ae8b-6a67e2a2596b,HBCI Deutsche Bank Wissen Sieg,DEUTDEDK464,,hbci-deutsche-bank-adapter,46070090,,,HBCI
f3f61c83-89d2-4cf7-bb8e-506526f487fc,HBCI Deutsche Bank Haiger,DEUTDEDK475,,hbci-deutsche-bank-adapter,46070090,,,HBCI
39e35b29-3973-4d61-bd47-56d2fa759ca5,HBCI Deutsche Bank Lennestadt,DEUTDEDK472,,hbci-deutsche-bank-adapter,46070090,,,HBCI
756edb5e-0994-4177-8996-120bffc83c1e,HBCI Deutsche Bank Arnsberg,DEUTDEDW466,,hbci-deutsche-bank-adapter,46670007,,,HBCI
075d4fe9-ed5c-4e50-bdbf-4e45483f15c6,HBCI Deutsche Bank Sundern Sauer,DEUTDEDW467,,hbci-deutsche-bank-adapter,46670007,,,HBCI
36e78c22-e8e1-4aa0-a165-9d01d15adaef,HBCI Deutsche Bank Meschede,DEUTDEDW468,,hbci-deutsche-bank-adapter,46670007,,,HBCI
58c43bbf-3676-415b-b737-d7aab0932b98,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB961,,hbci-deutsche-bank-adapter,46670024,,,HBCI
ee13b943-ea66-4677-b49d-d00b5e08cb56,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB468,,hbci-deutsche-bank-adapter,46670024,,,HBCI
2e32b542-dc37-42f0-9edf-81745ca23859,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB467,,hbci-deutsche-bank-adapter,46670024,,,HBCI
7cb94813-fba1-4577-91ab-0288d1c8fa8c,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB472,,hbci-deutsche-bank-adapter,47270024,,,HBCI
5d758cc8-d430-4be8-8243-1ed62a42bfde,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB473,,hbci-deutsche-bank-adapter,47270024,,,HBCI
e9444aa0-eb0c-4482-b8e8-9472d906d5a3,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB474,,hbci-deutsche-bank-adapter,47270024,,,HBCI
9f958745-06b4-4b81-938f-16b65400da84,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB475,,hbci-deutsche-bank-adapter,47270024,,,HBCI
4d7c089f-1442-4837-8981-9ab7201b16b3,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB958,,hbci-deutsche-bank-adapter,47270024,,,HBCI
e346053f-7014-401b-9946-2a548921d99d,HBCI Deutsche Bank Paderborn,DEUTDE3B472,,hbci-deutsche-bank-adapter,47270029,,,HBCI
4684a2d2-418f-415f-b7a0-29f54c73c9d0,HBCI Deutsche Bank Geseke Westf,DEUTDE3B475,,hbci-deutsche-bank-adapter,47270029,,,HBCI
4f031b42-28ca-405e-a34a-de61095a213a,HBCI Deutsche Bank Bad Driburg,DEUTDE3B473,,hbci-deutsche-bank-adapter,47270029,,,HBCI
c0c133b0-d7ab-40a7-a1a0-fce2067f9ad0,HBCI Deutsche Bank Höxter,DEUTDE3B451,,hbci-deutsche-bank-adapter,47270029,,,HBCI
e30592c5-c308-4586-87b3-3191caf712ca,HBCI Deutsche Bank Bad Lippsprin,DEUTDE3B474,,hbci-deutsche-bank-adapter,47270029,,,HBCI
9d12e9e9-9641-4ac7-addc-44535eee120a,HBCI Deutsche Bank Detmold,DEUTDE3B476,,hbci-deutsche-bank-adapter,47670023,,,HBCI
4e70993b-7286-46c9-9a41-123f03eea034,HBCI Deutsche Bank Blomberg Lipp,DEUTDE3B450,,hbci-deutsche-bank-adapter,47670023,,,HBCI
76d81c06-f461-436a-bc40-d86487de3578,HBCI Deutsche Bank Bad Salzuflen,DEUTDE3B477,,hbci-deutsche-bank-adapter,47670023,,,HBCI
f787f8da-ef03-4c52-8cf6-0796437ce863,HBCI Deutsche Bank Lemgo,DEUTDE3B478,,hbci-deutsche-bank-adapter,47670023,,,HBCI
61c622eb-f898-4633-818a-aabeb3c27a23,HBCI Deutsche Bank Lage Lippe,DEUTDE3B453,,hbci-deutsche-bank-adapter,47670023,,,HBCI
28a4c8d7-415e-4908-bf20-cda599d6eeca,HBCI Deutsche Bank Horn-Bad Mein,DEUTDE3B452,,hbci-deutsche-bank-adapter,47670023,,,HBCI
f895df8a-6369-4165-8be4-7da04f2d5e48,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB476,,hbci-deutsche-bank-adapter,47670024,,,HBCI
6e65bba0-f4d5-4ad0-a2b8-ae45e2283f7d,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB477,,hbci-deutsche-bank-adapter,47670024,,,HBCI
ee0c9a15-e4a5-463c-b50e-f041b65b33f3,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB957,,hbci-deutsche-bank-adapter,47670024,,,HBCI
29b3f36f-9f05-480e-90b5-2d8c9c589cd6,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB959,,hbci-deutsche-bank-adapter,47670024,,,HBCI
5b182c74-1b05-4b71-b6e2-3b3cd8db2ee1,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB960,,hbci-deutsche-bank-adapter,47670024,,,HBCI
87e892a4-f07e-4803-b859-7f25a3dd2175,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB478,,hbci-deutsche-bank-adapter,47670024,,,HBCI
9d9fa073-b060-4fcc-9263-f6bac3a392cf,HBCI Deutsche Bank Bielefeld,DEUTDE3BXXX,,hbci-deutsche-bank-adapter,48070020,,,HBCI
c27d6670-d3f2-4919-9c13-7475cb1ff789,HBCI Deutsche Bank Halle Westf,DEUTDE3B483,,hbci-deutsche-bank-adapter,48070020,,,HBCI
51608529-1dee-4816-bb56-8e4f7235da3a,HBCI Deutsche Bank Oerlinghausen,DEUTDE3B486,,hbci-deutsche-bank-adapter,48070020,,,HBCI
bee13259-5619-4318-919e-da5573a14d44,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDBBIE,,hbci-deutsche-bank-adapter,48070024,,,HBCI
50ea0689-983c-4bd3-84ea-4d1567a115fb,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB483,,hbci-deutsche-bank-adapter,48070024,,,HBCI
dba74ec6-dd3a-4bbf-804f-5d7daeae89a4,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB486,,hbci-deutsche-bank-adapter,48070024,,,HBCI
91d4949c-d94e-4dc4-b681-22ec00f2d382,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB413,,hbci-deutsche-bank-adapter,48070024,,,HBCI
ee477782-ac0e-486e-bda9-fdd9bfa41ac9,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB480,,hbci-deutsche-bank-adapter,48070024,,,HBCI
446f69d0-87ac-4fd1-a5b9-1e3faea92ab6,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB484,,hbci-deutsche-bank-adapter,48070024,,,HBCI
e9cc9a5b-4346-4b1a-aad1-97324564af4c,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB485,,hbci-deutsche-bank-adapter,48070024,,,HBCI
6d2a6ca9-fff3-44d6-b301-b113a69a8e6d,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB487,,hbci-deutsche-bank-adapter,48070024,,,HBCI
1763f8a0-fd1f-4ddd-89db-aa5b155f1f3b,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB489,,hbci-deutsche-bank-adapter,48070024,,,HBCI
6ce26082-cf60-4cd7-ba68-71e84189fbae,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB492,,hbci-deutsche-bank-adapter,48070024,,,HBCI
1bdd583c-d739-480a-b73b-e1d79ab26362,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB481,,hbci-deutsche-bank-adapter,48070024,,,HBCI
276c0110-8cbc-4686-83ad-a30b488f989c,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB488,,hbci-deutsche-bank-adapter,48070024,,,HBCI
80e56f6d-7b7e-4a5d-ba8d-88722c9c67fd,HBCI Deutsche Bank Gütersloh,DEUTDE3B480,,hbci-deutsche-bank-adapter,48070040,,,HBCI
41409f3b-2e55-4536-a56f-610006a30752,HBCI Deutsche Bank Harsewinkel,DEUTDE3B484,,hbci-deutsche-bank-adapter,48070042,,,HBCI
9b76b7d7-493f-4a82-9a50-f3e2d12d0c57,HBCI Deutsche Bank Verl,DEUTDE3B489,,hbci-deutsche-bank-adapter,48070043,,,HBCI
3ef5bc93-e276-421b-a6be-a812b98647b2,HBCI Deutsche Bank Rheda-Wiedenb,DEUTDE3B487,,hbci-deutsche-bank-adapter,48070044,,,HBCI
a0f09203-6e2a-466e-b734-ddb109eba50f,HBCI Deutsche Bank Beckum Westf,DEUTDE3B413,,hbci-deutsche-bank-adapter,48070045,,,HBCI
61fcfb39-3e55-480e-8735-3f8f8cb492a1,HBCI Deutsche Bank Herford,DEUTDE3B481,,hbci-deutsche-bank-adapter,48070050,,,HBCI
77695fa6-ca03-4eb5-b10d-5c051e081a16,HBCI Deutsche Bank Bünde Westf,DEUTDE3B492,,hbci-deutsche-bank-adapter,48070052,,,HBCI
190e844d-ee5c-4d47-8f2f-cc752c58231b,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB490,,hbci-deutsche-bank-adapter,49070024,,,HBCI
cf3ccc6f-838e-4ac1-846a-5f539e6415f1,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB491,,hbci-deutsche-bank-adapter,49070024,,,HBCI
546f513d-e851-421c-9a42-2f1bf0284f5c,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB493,,hbci-deutsche-bank-adapter,49070024,,,HBCI
85baaf10-2ba3-44b8-a1a8-75d239c2c20a,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB494,,hbci-deutsche-bank-adapter,49070024,,,HBCI
ab7c2ce3-5328-45e2-b965-34f91801a309,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDB495,,hbci-deutsche-bank-adapter,49070024,,,HBCI
71268f06-90d8-4995-bb1e-eeac1ac16647,HBCI Deutsche Bank Minden Westf,DEUTDE3B490,,hbci-deutsche-bank-adapter,49070028,,,HBCI
3fdbfef0-4e8c-46a9-a203-65d88b470d30,HBCI Deutsche Bank Bad Oeynhause,DEUTDE3B491,,hbci-deutsche-bank-adapter,49070028,,,HBCI
0d5a4a1e-adc3-419e-8999-f160f08c67aa,HBCI Deutsche Bank Löhne Westf,DEUTDE3B494,,hbci-deutsche-bank-adapter,49070028,,,HBCI
df632f8c-3c2b-44ac-8cd4-a25136537fbb,HBCI Deutsche Bank Espelkamp,DEUTDE3B493,,hbci-deutsche-bank-adapter,49070028,,,HBCI
ef2342c1-32f5-402f-b061-443de46c99bb,HBCI Deutsche Bank Lübbecke,DEUTDE3B495,,hbci-deutsche-bank-adapter,49070028,,,HBCI
5ba33e0a-2312-4266-9794-ecad88fc047f,HBCI Deutsche Bank Frankfurt F,DEUTDEFFXXX,,hbci-deutsche-bank-adapter,50070010,,,HBCI
150ffb6a-d04f-44c7-86d7-a1a2eeeadb74,HBCI Deutsche Bank Bad Homburg,DEUTDEFF500,,hbci-deutsche-bank-adapter,50070010,,,HBCI
86cc106e-16e4-4fb7-b90b-a9812a27ad32,HBCI Deutsche Bank Kronberg,DEUTDEFF542,,hbci-deutsche-bank-adapter,50070010,,,HBCI
88967afb-25ee-42ef-a324-136b5f4258d0,HBCI Deutsche Bank Königstein,DEUTDEFF541,,hbci-deutsche-bank-adapter,50070010,,,HBCI
68d2e27e-ad79-4f73-a593-1242be12d554,HBCI Deutsche Bank Oberursel,DEUTDEFF504,,hbci-deutsche-bank-adapter,50070010,,,HBCI
995f2d34-50d0-48db-a3dc-ce59eae3a5a8,HBCI Deutsche Bank Friedbg Hess,DEUTDEFF503,,hbci-deutsche-bank-adapter,50070010,,,HBCI
