uuid,name,bic,url,adapter_id,bank_code,idp_url,aspsp_sca_approaches
712eaed1-36aa-4c2d-bd8b-48af8e682d73,UniCredit Bank - HypoVereinsbank,HYVEDEMM485,https://api.unicredit.de/hydrogen,unicredit-adapter,54220091,,
81cecc67-6d1b-4169-b67c-2de52b99a0cc,BNP Paribas Germany Consorsbank,CSDBDE71XXX,https://xs2a.consorsbank.de,consors-bank-adapter,76030080,,
aa46a0ab-c1ee-4bc2-bfe0-827e832e1875,Sydbank A/S Filiale Flensburg,SYBKDE22XXX,https://www.sandbox-bvxs2a.de/sydbank,verlag-adapter,21510600,,
00833181-954b-44b4-92e9-0b236636c36d,HSBC Trinkaus & Burkhardt AG,TUBDDEDDXXX,https://www.sandbox-bvxs2a.de/hsbc,verlag-adapter,30030880,,
e8085168-638c-469a-8953-b4ee1259a4ff,HSBC Trinkaus & Burkhardt AG,TUBDDEDDXXX,https://www.sandbox-bvxs2a.de/hsbc,verlag-adapter,30030889,,
35cf0adb-bbec-4a42-a056-7880c6155e4e,Isbank Duesseldorf,ISBKDEFXDUS,https://psd2.bvxs2a.de/isbank,verlag-adapter,30130600,,
57440a6b-0078-4c4c-b54a-a8562cc05bb0,Degussa Bank AG,DEGUDEFFXXX,https://www.sandbox-bvxs2a.de/degussabank,verlag-adapter,50010700,,
e990080e-a292-487b-931d-9dd179fa55fe,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,25621327,,
597836f9-054d-4e34-beec-2e16af9e2671,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,26520017,,
0560761b-fda4-4b2f-b4bc-b391e947332a,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,26521703,,
50ed12d4-c717-4fb6-bcd4-6cacbff772f9,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,26522319,,
0dadfd89-2e57-4573-8ae1-3b35d0e51357,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,26620010,,
888be9a6-6f3e-409f-9b89-4e6094d59775,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,26621413,,
40b9e63e-7718-4f75-bd86-3268a4414199,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,26720028,,
97eb07c5-202f-4ae5-a616-61f0abe95a21,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,28020050,,
65adb70e-c530-45fd-a652-c1b40d1d0b70,Olb Bank,OLBODEH2XXX,https://xs2a.olb.de/xs2a/OLB,olb-adapter,28021002,,
