id,action_id,protocol_action,sub_protocol_bean_name
23008,29514,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23009,29514,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23010,29514,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23011,29514,DENY_AUTHORIZATION,xs2aDenyAuthorization
23012,29520,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23013,29520,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23014,29520,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23015,29520,DENY_AUTHORIZATION,hbciDenyAuthorization
23016,29526,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23017,29526,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23018,29526,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23019,29526,DENY_AUTHORIZATION,xs2aDenyAuthorization
23020,29532,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23021,29532,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23022,29532,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23023,29532,DENY_AUTHORIZATION,hbciDenyAuthorization
23024,29538,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23025,29538,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23026,29538,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23027,29538,DENY_AUTHORIZATION,xs2aDenyAuthorization
23028,29544,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23029,29544,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23030,29544,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23031,29544,DENY_AUTHORIZATION,hbciDenyAuthorization
23032,29550,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23033,29550,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23034,29550,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23035,29550,DENY_AUTHORIZATION,xs2aDenyAuthorization
23036,29556,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23037,29556,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23038,29556,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23039,29556,DENY_AUTHORIZATION,hbciDenyAuthorization
23040,29562,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23041,29562,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23042,29562,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23043,29562,DENY_AUTHORIZATION,xs2aDenyAuthorization
23044,29568,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23045,29568,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23046,29568,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23047,29568,DENY_AUTHORIZATION,hbciDenyAuthorization
23048,29574,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23049,29574,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23050,29574,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23051,29574,DENY_AUTHORIZATION,xs2aDenyAuthorization
23052,29580,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23053,29580,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23054,29580,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23055,29580,DENY_AUTHORIZATION,hbciDenyAuthorization
23056,29586,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23057,29586,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23058,29586,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23059,29586,DENY_AUTHORIZATION,xs2aDenyAuthorization
23060,29592,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23061,29592,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23062,29592,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23063,29592,DENY_AUTHORIZATION,hbciDenyAuthorization
23064,29598,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23065,29598,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23066,29598,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23067,29598,DENY_AUTHORIZATION,xs2aDenyAuthorization
23068,29604,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23069,29604,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23070,29604,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23071,29604,DENY_AUTHORIZATION,hbciDenyAuthorization
23072,29610,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23073,29610,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23074,29610,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23075,29610,DENY_AUTHORIZATION,xs2aDenyAuthorization
23076,29616,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23077,29616,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23078,29616,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23079,29616,DENY_AUTHORIZATION,hbciDenyAuthorization
23080,29622,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23081,29622,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23082,29622,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23083,29622,DENY_AUTHORIZATION,xs2aDenyAuthorization
23084,29628,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23085,29628,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23086,29628,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23087,29628,DENY_AUTHORIZATION,hbciDenyAuthorization
23088,29634,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23089,29634,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23090,29634,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23091,29634,DENY_AUTHORIZATION,xs2aDenyAuthorization
23092,29640,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23093,29640,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23094,29640,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23095,29640,DENY_AUTHORIZATION,hbciDenyAuthorization
23096,29646,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23097,29646,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23098,29646,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23099,29646,DENY_AUTHORIZATION,xs2aDenyAuthorization
23100,29652,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23101,29652,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23102,29652,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23103,29652,DENY_AUTHORIZATION,hbciDenyAuthorization
23104,29658,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23105,29658,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23106,29658,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23107,29658,DENY_AUTHORIZATION,xs2aDenyAuthorization
23108,29664,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23109,29664,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23110,29664,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23111,29664,DENY_AUTHORIZATION,hbciDenyAuthorization
23112,29670,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23113,29670,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23114,29670,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23115,29670,DENY_AUTHORIZATION,xs2aDenyAuthorization
23116,29676,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23117,29676,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23118,29676,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23119,29676,DENY_AUTHORIZATION,hbciDenyAuthorization
23120,29682,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23121,29682,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23122,29682,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23123,29682,DENY_AUTHORIZATION,xs2aDenyAuthorization
23124,29688,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23125,29688,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23126,29688,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23127,29688,DENY_AUTHORIZATION,hbciDenyAuthorization
23128,29694,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23129,29694,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23130,29694,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23131,29694,DENY_AUTHORIZATION,xs2aDenyAuthorization
23132,29700,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23133,29700,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23134,29700,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23135,29700,DENY_AUTHORIZATION,hbciDenyAuthorization
23136,29706,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23137,29706,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23138,29706,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23139,29706,DENY_AUTHORIZATION,xs2aDenyAuthorization
23140,29712,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23141,29712,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23142,29712,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23143,29712,DENY_AUTHORIZATION,hbciDenyAuthorization
23144,29718,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23145,29718,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23146,29718,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23147,29718,DENY_AUTHORIZATION,xs2aDenyAuthorization
23148,29724,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23149,29724,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23150,29724,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23151,29724,DENY_AUTHORIZATION,hbciDenyAuthorization
23152,29730,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23153,29730,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23154,29730,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23155,29730,DENY_AUTHORIZATION,xs2aDenyAuthorization
23156,29736,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23157,29736,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23158,29736,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23159,29736,DENY_AUTHORIZATION,hbciDenyAuthorization
23160,29742,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23161,29742,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23162,29742,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23163,29742,DENY_AUTHORIZATION,xs2aDenyAuthorization
23164,29748,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23165,29748,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23166,29748,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23167,29748,DENY_AUTHORIZATION,hbciDenyAuthorization
23168,29754,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23169,29754,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23170,29754,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23171,29754,DENY_AUTHORIZATION,xs2aDenyAuthorization
23172,29760,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23173,29760,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23174,29760,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23175,29760,DENY_AUTHORIZATION,hbciDenyAuthorization
23176,29766,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23177,29766,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23178,29766,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23179,29766,DENY_AUTHORIZATION,xs2aDenyAuthorization
23180,29772,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23181,29772,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23182,29772,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23183,29772,DENY_AUTHORIZATION,hbciDenyAuthorization
23184,29778,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23185,29778,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23186,29778,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23187,29778,DENY_AUTHORIZATION,xs2aDenyAuthorization
23188,29784,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23189,29784,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23190,29784,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23191,29784,DENY_AUTHORIZATION,hbciDenyAuthorization
23192,29790,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23193,29790,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23194,29790,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23195,29790,DENY_AUTHORIZATION,xs2aDenyAuthorization
23196,29796,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23197,29796,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23198,29796,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23199,29796,DENY_AUTHORIZATION,hbciDenyAuthorization
23200,29802,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23201,29802,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23202,29802,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23203,29802,DENY_AUTHORIZATION,xs2aDenyAuthorization
23204,29808,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23205,29808,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23206,29808,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23207,29808,DENY_AUTHORIZATION,hbciDenyAuthorization
23208,29814,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23209,29814,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23210,29814,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23211,29814,DENY_AUTHORIZATION,xs2aDenyAuthorization
23212,29820,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23213,29820,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23214,29820,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23215,29820,DENY_AUTHORIZATION,hbciDenyAuthorization
23216,29826,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23217,29826,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23218,29826,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23219,29826,DENY_AUTHORIZATION,xs2aDenyAuthorization
23220,29832,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23221,29832,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23222,29832,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23223,29832,DENY_AUTHORIZATION,hbciDenyAuthorization
23224,29838,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23225,29838,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23226,29838,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23227,29838,DENY_AUTHORIZATION,xs2aDenyAuthorization
23228,29844,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23229,29844,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23230,29844,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23231,29844,DENY_AUTHORIZATION,hbciDenyAuthorization
23232,29850,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23233,29850,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23234,29850,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23235,29850,DENY_AUTHORIZATION,xs2aDenyAuthorization
23236,29856,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23237,29856,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23238,29856,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23239,29856,DENY_AUTHORIZATION,hbciDenyAuthorization
23240,29862,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23241,29862,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23242,29862,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23243,29862,DENY_AUTHORIZATION,xs2aDenyAuthorization
23244,29868,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23245,29868,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23246,29868,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23247,29868,DENY_AUTHORIZATION,hbciDenyAuthorization
23248,29874,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23249,29874,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23250,29874,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23251,29874,DENY_AUTHORIZATION,xs2aDenyAuthorization
23252,29880,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23253,29880,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23254,29880,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23255,29880,DENY_AUTHORIZATION,hbciDenyAuthorization
23256,29886,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23257,29886,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23258,29886,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23259,29886,DENY_AUTHORIZATION,xs2aDenyAuthorization
23260,29892,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23261,29892,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23262,29892,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23263,29892,DENY_AUTHORIZATION,hbciDenyAuthorization
23264,29898,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23265,29898,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23266,29898,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23267,29898,DENY_AUTHORIZATION,xs2aDenyAuthorization
23268,29904,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23269,29904,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23270,29904,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23271,29904,DENY_AUTHORIZATION,hbciDenyAuthorization
23272,29910,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23273,29910,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23274,29910,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23275,29910,DENY_AUTHORIZATION,xs2aDenyAuthorization
23276,29916,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23277,29916,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23278,29916,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23279,29916,DENY_AUTHORIZATION,hbciDenyAuthorization
23280,29922,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23281,29922,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23282,29922,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23283,29922,DENY_AUTHORIZATION,xs2aDenyAuthorization
23284,29928,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23285,29928,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23286,29928,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23287,29928,DENY_AUTHORIZATION,hbciDenyAuthorization
23288,29934,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23289,29934,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23290,29934,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23291,29934,DENY_AUTHORIZATION,xs2aDenyAuthorization
23292,29940,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23293,29940,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23294,29940,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23295,29940,DENY_AUTHORIZATION,hbciDenyAuthorization
23296,29946,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23297,29946,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23298,29946,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23299,29946,DENY_AUTHORIZATION,xs2aDenyAuthorization
23300,29952,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23301,29952,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23302,29952,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23303,29952,DENY_AUTHORIZATION,hbciDenyAuthorization
23304,29958,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23305,29958,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23306,29958,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23307,29958,DENY_AUTHORIZATION,xs2aDenyAuthorization
23308,29964,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23309,29964,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23310,29964,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23311,29964,DENY_AUTHORIZATION,hbciDenyAuthorization
23312,29970,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23313,29970,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23314,29970,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23315,29970,DENY_AUTHORIZATION,xs2aDenyAuthorization
23316,29976,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23317,29976,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23318,29976,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23319,29976,DENY_AUTHORIZATION,hbciDenyAuthorization
23320,29982,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23321,29982,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23322,29982,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23323,29982,DENY_AUTHORIZATION,xs2aDenyAuthorization
23324,29988,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23325,29988,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23326,29988,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23327,29988,DENY_AUTHORIZATION,hbciDenyAuthorization
23328,29994,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23329,29994,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23330,29994,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23331,29994,DENY_AUTHORIZATION,xs2aDenyAuthorization
23332,30000,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23333,30000,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23334,30000,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23335,30000,DENY_AUTHORIZATION,hbciDenyAuthorization
23336,30006,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23337,30006,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23338,30006,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23339,30006,DENY_AUTHORIZATION,xs2aDenyAuthorization
23340,30012,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23341,30012,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23342,30012,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23343,30012,DENY_AUTHORIZATION,hbciDenyAuthorization
23344,30018,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23345,30018,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23346,30018,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23347,30018,DENY_AUTHORIZATION,xs2aDenyAuthorization
23348,30024,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23349,30024,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23350,30024,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23351,30024,DENY_AUTHORIZATION,hbciDenyAuthorization
23352,30030,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23353,30030,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23354,30030,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23355,30030,DENY_AUTHORIZATION,xs2aDenyAuthorization
23356,30036,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23357,30036,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23358,30036,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23359,30036,DENY_AUTHORIZATION,hbciDenyAuthorization
23360,30042,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23361,30042,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23362,30042,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23363,30042,DENY_AUTHORIZATION,xs2aDenyAuthorization
23364,30048,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23365,30048,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23366,30048,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23367,30048,DENY_AUTHORIZATION,hbciDenyAuthorization
23368,30054,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23369,30054,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23370,30054,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23371,30054,DENY_AUTHORIZATION,xs2aDenyAuthorization
23372,30060,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23373,30060,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23374,30060,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23375,30060,DENY_AUTHORIZATION,hbciDenyAuthorization
23376,30066,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23377,30066,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23378,30066,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23379,30066,DENY_AUTHORIZATION,xs2aDenyAuthorization
23380,30072,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23381,30072,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23382,30072,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23383,30072,DENY_AUTHORIZATION,hbciDenyAuthorization
23384,30078,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23385,30078,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23386,30078,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23387,30078,DENY_AUTHORIZATION,xs2aDenyAuthorization
23388,30084,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23389,30084,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23390,30084,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23391,30084,DENY_AUTHORIZATION,hbciDenyAuthorization
23392,30090,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23393,30090,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23394,30090,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23395,30090,DENY_AUTHORIZATION,xs2aDenyAuthorization
23396,30096,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
23397,30096,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
23398,30096,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
23399,30096,DENY_AUTHORIZATION,hbciDenyAuthorization
23400,30102,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
23401,30102,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
23402,30102,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
23403,30102,DENY_AUTHORIZATION,xs2aDenyAuthorization
